energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,uri,name,artist
0.372,0.137,140.62,0.0331,0.777,0.0624,4,0.549,7,260426,-12.218,0.204,0,spotify:track:5IyJ6OWSdczVOQFu5pSwWe,Many Miles to Go,Mia Myself & I
0.408,0.102,85.905,0.0591,0.537,0.0,4,0.417,1,256500,-11.596,0.223,0,spotify:track:6b8PHE00l7WMDNtR7OesKi,Tiny Fires,Toby Johnson
0.703,0.107,126.008,0.0285,0.0101,0.000439,4,0.661,11,241194,-5.539,0.717,1,spotify:track:2N2gukfZet8Oe4aYR5Apd6,Surefire,Wilderado
0.707,0.338,109.021,0.0308,0.00145,0.0331,4,0.635,10,215500,-7.924,0.463,1,spotify:track:16TCNUYLWKDBDTkMfsG30Q,FOMO,The Kelseys
0.591,0.083,159.856,0.0298,0.036,0.000206,4,0.379,2,165989,-6.714,0.435,1,spotify:track:4Mhlvu6ftPGLm85Std2KWx,Summer in the City,Sunbathers
0.952,0.283,135.981,0.0373,0.00144,0.000706,4,0.588,7,227051,-3.885,0.524,1,spotify:track:2gSjOPTCqZEjM18Zv0W94w,Electrifying,Grand Lotus
0.366,0.12,86.721,0.0273,0.885,0.383,4,0.575,3,168644,-13.094,0.179,1,spotify:track:40nZxT4kiX9w57usv8b6bx,Mountains,We Are All Fossils
0.69,0.0734,142.908,0.0287,0.00301,0.0,4,0.48,0,218960,-5.309,0.391,1,spotify:track:0vxPK6u0f5Jf1yCM0PcosE,Straightfaced,Spacey Jane
0.259,0.122,79.034,0.0284,0.814,0.00384,4,0.487,2,227736,-12.314,0.0371,1,spotify:track:4ZNv7Jpso0wA2EcJGp2Kfq,Sunday Best,Handsome Ghost
0.608,0.165,124.129,0.039,0.326,0.0,4,0.639,11,166452,-6.209,0.294,1,spotify:track:7jbvgnR5Gv5u0dV0hScii9,Nothing That I Wouldn't Do,WILD
0.482,0.078,78.987,0.0269,0.592,0.00448,4,0.409,8,223847,-9.917,0.335,1,spotify:track:5GhWXAiU0dIROxSgWWTV3H,Evermore,Hollow Coves
0.208,0.108,132.083,0.0481,0.902,0.0228,5,0.56,11,217293,-16.569,0.338,1,spotify:track:0xVQa1rlcbYtemV7TezzZJ,You In My Life,Ed Patrick
0.7,0.153,78.356,0.0345,0.474,0.00425,4,0.344,0,208481,-7.419,0.293,1,spotify:track:7y7ExXQ8gjfE9x2toP7YbJ,Balenciaga,New West
0.586,0.107,102.88,0.0407,0.385,0.000391,4,0.55,8,286000,-9.125,0.273,0,spotify:track:6kaBijSo30ZF1hQr5rvWxM,Nowhere,Black Match
0.647,0.195,122.024,0.0412,0.198,5.25e-05,4,0.657,4,215909,-7.453,0.835,1,spotify:track:4asBgDPMAoZYjLXQhO9h8T,Breathe & Release,Riley Pearce
0.206,0.0869,67.67,0.0343,0.691,0.00262,4,0.28,8,256701,-13.966,0.0799,1,spotify:track:4Inffk6ZI4UZEEgozB2ROP,How Can I,Axel Flóvent
0.286,0.173,99.994,0.0294,0.829,0.0597,4,0.563,4,250266,-13.56,0.289,1,spotify:track:48vFBJDrKTBxTJlFEUsjWS,We Can Take Our Time,Hayden Calnin
0.52,0.141,157.48,0.0559,0.171,0.0,4,0.356,5,195246,-8.33,0.373,1,spotify:track:3IiqtFoHH0BbR9EW6ZjdFb,Disarray,Charlotte Clark
0.309,0.152,135.791,0.0332,0.62,0.0,4,0.473,11,210094,-9.086,0.316,1,spotify:track:139rcVdF6LMk1t7Cyex2uo,Learn To Let Go,St. Lundi
0.691,0.0911,127.987,0.0511,0.245,0.000259,4,0.684,3,263894,-10.917,0.48,1,spotify:track:6A8DyKsfwV6nuCUbOpdPpg,Airports,August and After
0.26,0.101,144.021,0.0878,0.431,0.0165,4,0.782,11,246958,-13.809,0.375,1,spotify:track:7lfJyYsDeEvap64zYfxBS0,Cooped Up,Tedadore
0.272,0.639,112.626,0.035,0.916,9.07e-05,1,0.416,3,198625,-10.885,0.287,1,spotify:track:6heG9eJJkj8wnOEXyrEs1b,Dandelion,Natalie Holmes
0.325,0.29,93.908,0.0352,0.505,2.03e-06,4,0.604,9,229787,-13.344,0.255,1,spotify:track:39unaMHyUIXkdgbLoJtk1Q,Free,Zion Goins
0.216,0.101,83.367,0.0263,0.888,0.00632,4,0.499,0,208800,-12.089,0.207,1,spotify:track:40q9gGjomt0Sd3XIImgSDB,Love or Leave Me,Ade Mai
0.532,0.118,74.951,0.0721,0.321,0.0,4,0.702,4,210773,-5.997,0.481,1,spotify:track:1JUdrMJRJovSFT9awlZDcw,Doesn't Matter,Rand
0.39,0.0994,80.044,0.0338,0.54,0.000685,4,0.534,6,306884,-11.691,0.199,1,spotify:track:7AFuEMr6cZ423NTqZvrCw6,Where can I buy fresh berries at night?,Fellow Hollow
0.31,0.119,138.014,0.0275,0.477,2.06e-05,4,0.442,4,209467,-12.156,0.173,1,spotify:track:2JxeYVxW1soXolsH5kCCK9,Come Home,The Satellite Station
0.538,0.102,162.947,0.106,0.707,0.0,4,0.659,11,179632,-9.079,0.741,1,spotify:track:6YoNzL9gylG1V7bwyKiODZ,Better Late Than Never,Dylan Rockoff
0.592,0.0824,106.022,0.0356,0.665,0.000246,4,0.652,10,267467,-9.882,0.358,1,spotify:track:2t4XiOT71FKtUu7M6GaDRM,Lonely in Soho,Jonny Morgan
0.462,0.142,140.068,0.0297,0.113,0.0346,4,0.502,9,247625,-7.931,0.255,0,spotify:track:73ycupG0nwTBDlQ2QXdP5r,Ocean,The Lion's Tribe
0.513,0.31,143.786,0.0404,0.623,0.015,4,0.546,3,191053,-11.142,0.351,1,spotify:track:4Vja61nmKGSgvUT3aLWX71,Faint Line,The January Lanterns
0.647,0.241,151.949,0.0489,0.208,1.56e-05,4,0.657,2,247895,-9.173,0.556,1,spotify:track:134sNiBaAyj5Wblgfovedi,Letting Go,Tasha Robertson
0.419,0.0694,140.022,0.0353,0.497,0.139,4,0.654,6,145286,-17.525,0.853,1,spotify:track:47bEIy0M6Hb4C9udTqamfu,Love You So,Twins of June
0.484,0.136,113.929,0.0292,0.737,0.0287,4,0.662,6,206053,-9.015,0.284,1,spotify:track:5qWaOWSPKGRomSvZku2ckG,Come Home Now,Cujo Moon
0.369,0.123,109.971,0.0295,0.687,0.000237,4,0.397,2,273485,-10.391,0.153,1,spotify:track:1uO6WtiuHrFUH8JI4f0sqr,Superglue & Stickytape,Taylor Piggott
0.216,0.0637,79.711,0.0403,0.86,3.47e-05,4,0.435,9,197461,-12.811,0.255,1,spotify:track:7GbRC3WWnBGF9Uc9N2BUDh,Wild,Hailaker
0.791,0.0592,168.951,0.0885,0.00255,0.166,4,0.489,0,203600,-7.524,0.325,1,spotify:track:0tRPflTPIazpnIXD3YicGm,Put Your Money on Me,NIGHT TRAVELER
0.8,0.119,110.012,0.0321,0.42,0.000157,4,0.656,0,192599,-5.637,0.662,1,spotify:track:6Km8FymHq42NFlfI41hIaG,Lifetime,The Money War
0.551,0.108,111.961,0.0263,0.0418,1.18e-06,4,0.629,11,268880,-5.402,0.699,1,spotify:track:5th1bFGGaXLM7wDBJpcF06,Booster Seat,Spacey Jane
0.844,0.19,128.008,0.0294,0.0255,0.00026,4,0.567,9,237387,-3.429,0.459,0,spotify:track:7rHjq0xRXkVfIq0BMluOFf,Hold Me Like You Wanna,Somebody's Child
0.897,0.488,77.534,0.0393,0.542,0.512,4,0.56,0,172874,-5.512,0.551,1,spotify:track:68jmQ5C2JKmlCQDeY2YaRv,After the Glowin,ØZWALD
0.834,0.339,154.969,0.0365,0.000129,0.0359,4,0.517,9,245933,-6.17,0.27,1,spotify:track:1A3S2ZfScHHZ3jkcDADHnY,Two,Wild Front
0.972,0.0969,102.018,0.0447,0.0504,3.76e-05,4,0.548,1,192941,-3.944,0.517,0,spotify:track:0eNQZ0I4yxlYPtJURZxY2E,I'm Going Under,Frills
0.67,0.126,122.946,0.0295,0.0674,0.00432,4,0.681,9,192603,-4.421,0.742,1,spotify:track:00xa56sgamm2wihfWU1J0W,Be Alright,Kios
0.968,0.201,130.01,0.104,0.00403,0.000162,4,0.469,1,210348,-6.889,0.239,1,spotify:track:1lHUMFO0jvf4zb3lawyUyN,Keep Ya Head Up,LOUD HOUND
0.828,0.106,132.994,0.0263,0.000895,8.68e-05,4,0.565,2,197493,-5.069,0.755,1,spotify:track:2VBypaEI3zx4zCyQm8z50k,Summer Daze,Some Sprouts
0.588,0.141,119.988,0.0335,0.067,0.0,4,0.609,4,192454,-7.786,0.614,1,spotify:track:1qrB4WHkRLOvhszZL8JOzc,Riviera,Dancing On Tables
0.708,0.313,153.949,0.12,0.501,0.0492,4,0.592,0,177662,-5.644,0.801,1,spotify:track:4pyhIn4tioJu6QxKxbppsq,Think About U,Honeywhip
0.491,0.36,199.866,0.0385,0.000234,0.0463,4,0.32,9,179053,-10.316,0.538,1,spotify:track:2xsJU0f2HlmuwtRRBF2DCd,Something to Tell,naavi
0.911,0.0426,155.014,0.0752,0.0481,0.0,4,0.5,0,206134,-2.63,0.707,0,spotify:track:3EmQ9XnnmBVA8qiX2vxohl,The Feeling,Grand Lotus
0.937,0.0808,76.994,0.0978,0.013,0.00435,4,0.537,11,201070,-5.972,0.579,0,spotify:track:5FTUtzDdZaBNHqNFHrqDAo,Lonely,The Solarists
0.441,0.0816,119.832,0.0299,0.476,0.00112,4,0.545,7,200132,-7.51,0.199,1,spotify:track:7j0oIk2PqHWr5CjKuqeh1X,I've Been Lonely,Caity Krone
0.808,0.342,152.94,0.0343,1.14e-05,5.45e-05,4,0.39,4,238329,-6.639,0.494,1,spotify:track:285HhNVcTlCdjl2cv4pOYN,Moonlight,Rowan
0.875,0.113,120.109,0.0382,0.00218,0.00013,4,0.5,4,193250,-6.22,0.473,1,spotify:track:1Xs2ToNK5SpZqPJjpF9s1z,Money,Carolines
0.645,0.357,135.238,0.0257,0.113,7.9e-05,4,0.57,2,214287,-8.364,0.501,1,spotify:track:7iBU5OAATnzDOexZZLBGF1,Don't Want to Die,Chris George Bancroft
0.819,0.102,146.996,0.0472,0.000683,0.000999,4,0.452,2,198200,-3.589,0.547,1,spotify:track:5alB4mbiqZgQptHJK9kTsz,2020,Polar States
0.455,0.162,79.984,0.0308,0.0113,0.00614,4,0.639,10,232503,-10.813,0.309,0,spotify:track:2XiG3vwQdkadUXNOBTmIoz,The Balance,Tenderfoot
0.618,0.121,120.011,0.0333,0.0013,8.02e-06,3,0.523,0,149125,-7.586,0.297,1,spotify:track:5DBL5uprlK46O46QAbmDNG,Too Bad,Lachlan
0.554,0.33,143.911,0.027,0.617,0.629,4,0.527,7,256205,-11.351,0.184,1,spotify:track:4UUNUd0IjhiA08gP6TtuPS,Keep You Warm,Jaguar Sun
0.588,0.521,117.937,0.039,0.104,0.0,4,0.592,8,208771,-6.554,0.522,0,spotify:track:34cHLtx9ARv59LVkXsCxwj,Heavy Words,St. Lundi
0.84,0.0557,129.997,0.0305,0.0999,6.42e-05,4,0.751,0,227077,-6.128,0.923,1,spotify:track:4IV0fYrYnSJOujQMDgK17n,Go The Distance,Tómas Welding
0.652,0.0979,149.943,0.0305,0.591,1.39e-05,4,0.577,10,196440,-6.814,0.323,1,spotify:track:10Dm3hTVWVFhOcSo0pVB2R,bon iver,mxmtoon
0.876,0.207,199.971,0.118,0.0045,3.82e-05,4,0.419,10,166773,-6.869,0.563,1,spotify:track:5BgM7oJIdOVZY7JZ7yIZWE,Livin' it Up,Caden's Hills
0.943,0.185,140.016,0.202,0.00046,0.221,3,0.683,11,192707,-4.112,0.866,0,spotify:track:2zZtxEDxY2u0fy6m3BqyyY,Lose My Cool,ROMES
0.903,0.106,124.992,0.0726,0.0015,0.000645,4,0.498,11,210240,-7.053,0.663,1,spotify:track:7LVyxQ2OKhBPiVV7f6uQTt,In Colour,Francis Moon
0.764,0.175,154.98,0.113,0.138,0.00203,4,0.719,5,190394,-5.952,0.959,0,spotify:track:2B4WPWFRZAuqZdxKW4ysHk,Mario,The King's Parade
0.687,0.132,132.927,0.088,0.373,0.000155,4,0.656,4,273694,-8.761,0.557,1,spotify:track:0qyW8BY4hssPk5lJT50KER,Born To Love,Michael Barrow & the Tourists
0.812,0.0675,164.231,0.0367,0.00218,2.85e-06,4,0.379,7,169038,-8.962,0.628,1,spotify:track:37Sypvij7bRKHJPF9wjTQl,Naama Bay,Bedside.
0.617,0.167,100.016,0.0416,0.386,0.00465,4,0.681,5,201600,-9.569,0.576,1,spotify:track:0m9hLcotXMalDFzyDDKcXT,Arrows,Matthew Gordon Price
0.713,0.485,186.018,0.055,0.0829,0.000438,4,0.557,7,185933,-5.835,0.757,1,spotify:track:0hkxul3NNPe6LM6HdthlaQ,Good Goodbye,The Tin Pigeons
0.78,0.0861,172.854,0.0337,0.0605,0.0,4,0.491,2,197253,-5.319,0.88,1,spotify:track:34UlEmtMyZlad7c9JknYUc,California Sun,The Lighthouse And The Whaler
0.796,0.174,136.903,0.0363,0.0547,0.0,4,0.474,7,229973,-6.48,0.307,1,spotify:track:6yzBcUoVrgTB9bODAGonyl,Goin' Back (feat. Zac Barnett),WILD
0.474,0.0966,176.119,0.0333,0.233,0.0562,4,0.371,2,266203,-10.561,0.212,1,spotify:track:2N4Sf2pLVA2bMuMDm8bgHe,I Want You Close,By The Coast
0.285,0.0961,150.61,0.0315,0.908,0.000371,4,0.584,8,181006,-12.369,0.597,1,spotify:track:2V423gFpb4yyokfl2KdevA,Shoulder,Ed Patrick
0.494,0.151,113.981,0.029,0.272,0.00284,4,0.646,1,196316,-12.599,0.729,1,spotify:track:0PNVMcb2Y6q4SHnKQLl4b5,Oldest Teenager,Lexi Jayde
0.467,0.0819,96.187,0.0414,0.572,0.00074,4,0.544,6,200000,-10.583,0.264,1,spotify:track:5e6sklOXEsNqSrEPDR1T3Z,Karaoke,Hazlett
0.318,0.106,79.09,0.0304,0.762,0.048,4,0.353,4,187875,-12.834,0.394,1,spotify:track:7mnQcIjjm08QaKtXfKWGqA,borderline,sød ven
0.465,0.155,74.729,0.0454,0.327,1.56e-05,4,0.591,10,208800,-6.087,0.364,1,spotify:track:4C7sfBW7bAioEMzSdquftP,Youth - Acoustic version,Alex Di Leo
0.592,0.0931,90.931,0.0489,0.593,0.0153,4,0.65,2,198501,-9.278,0.331,1,spotify:track:1PFInfmNc9XuwEmglHElNG,Kings and Queens,Kane Miller
0.615,0.0924,112.994,0.0483,0.643,6.13e-06,4,0.654,10,231774,-6.792,0.337,1,spotify:track:0YVttOosMGGKmtEmxws3vG,Everywhere Is Home,Tommy Ashby
0.654,0.104,105.964,0.0355,0.372,0.0372,4,0.76,7,178961,-9.557,0.156,1,spotify:track:6TViLbNtOqk9KgAOaFeuuo,River Run,The Lost Hours
0.379,0.202,117.062,0.0308,0.507,0.0,4,0.728,2,214693,-13.492,0.42,1,spotify:track:5464ifoRfHfPyNPK4OAPon,Don't Go Gently,Ellie Schmidly
0.628,0.0989,119.997,0.0347,0.187,0.00991,4,0.584,1,250500,-11.63,0.376,1,spotify:track:0HRBXnDS2fhrd0JYdMuVIu,What We've Been Missing,The Light the Heat
0.691,0.0818,89.556,0.0561,0.43,0.00618,4,0.461,11,328000,-11.539,0.368,1,spotify:track:4LRVPPg0i0prXnEl2D2uNV,Write,Dhruv Visvanath
0.692,0.146,171.992,0.0343,0.0036,0.0423,4,0.347,1,212180,-5.966,0.285,0,spotify:track:3YhZ0hdr2st99y8L2wPhnC,Fault Lines,Callum Pitt
0.323,0.116,76.949,0.0406,0.879,1.11e-05,3,0.565,2,249865,-13.375,0.782,1,spotify:track:07192rMsXGnkG4JWKtkZMf,Never Love Another,summersets
0.479,0.121,88.006,0.0298,0.378,0.00061,4,0.511,8,259872,-9.972,0.198,1,spotify:track:0FctWMdYPJbIIk6FaKzHcO,Where We Stand,Miller Roberts
0.323,0.0884,118.049,0.0429,0.795,0.0,4,0.682,4,225867,-14.997,0.33,1,spotify:track:7vqz9HGDUsy6HnZrj0mc0R,Fresh,Common Jack
0.333,0.0876,127.952,0.0396,0.692,0.59,4,0.65,5,191293,-15.461,0.32,1,spotify:track:5ZchogDvUbAj2MeZ0O1hHJ,All the Other Lovers,Field Guide
0.351,0.0984,133.943,0.0284,0.866,0.0,4,0.581,11,160188,-8.535,0.369,1,spotify:track:0IYE3dgFcXoY6EC1bpLXgm,Annabelle,Freight Train Foxes
0.276,0.0792,148.004,0.0428,0.865,0.000825,5,0.414,4,224400,-15.493,0.473,1,spotify:track:4VA2PlwfnQsENYGOLLjAXi,Let You Down,Ben Greenberg
0.269,0.143,153.847,0.0506,0.828,0.0,5,0.425,2,132907,-9.882,0.247,1,spotify:track:4x4rH8QlCJbQUEO3xJQNl3,End of the World,Travis James
0.493,0.0938,63.484,0.0273,0.701,0.122,4,0.479,4,230795,-5.891,0.45,1,spotify:track:0F3Xc3TuAuUuYyUUrO4GWe,Don't Wait,Callan Brown
0.147,0.114,100.95,0.0296,0.845,0.000763,4,0.647,3,321587,-14.022,0.211,1,spotify:track:6jFcloDECYvPGy3CF4cqqo,The Man,James Ghareeb
0.817,0.113,112.041,0.0324,0.0985,1.78e-05,4,0.64,2,192765,-5.446,0.394,1,spotify:track:3XrnghYVpHVCl3dRuCSjIs,Apt. 4,Vacation Manor
0.653,0.0878,141.967,0.0303,0.00809,0.00541,4,0.537,5,308267,-7.404,0.237,1,spotify:track:1eUJCfwGlCuKkcf2D8upqK,I Still Love You,NIGHT TRAVELER
0.661,0.0901,87.954,0.0333,0.0652,7.41e-05,4,0.59,6,227727,-7.819,0.339,1,spotify:track:7pXW8DveJZx68lqqZuxDhJ,Stuck,Coopertheband
0.751,0.104,99.987,0.0361,0.00392,0.0127,4,0.616,0,226747,-7.484,0.594,1,spotify:track:1Pn38yfHLUSUKVayZHfrI8,Keep Me Close,Rhineland
0.786,0.126,132.889,0.106,0.028,3.05e-05,4,0.565,1,180187,-6.999,0.58,1,spotify:track:5JC99L5k7YeoTrx8XiMYW8,Chasing a Feeling,Glass Caves
0.882,0.32,113.008,0.0301,0.0111,0.0653,4,0.586,0,219784,-4.739,0.627,1,spotify:track:3Hb1ruUFpy5n5h8Tzh7niL,tv kween,Abbie Ozard
0.794,0.0958,118.993,0.0384,0.349,0.000563,4,0.736,5,174693,-6.177,0.588,0,spotify:track:71RlZN9loXZccLaK1waPkV,Any Open Door,Djakarta
0.738,0.339,81.492,0.0326,0.00453,4.96e-05,4,0.56,9,204392,-4.8,0.699,0,spotify:track:7s5C6DHT96X0bhlkY0yIiX,All It Is,Lemony Rug
0.691,0.395,122.903,0.0326,0.0367,1.42e-05,4,0.662,9,211220,-7.725,0.819,0,spotify:track:6O2qGVur2wF7trf7xCKYge,El Matador,Yeti Tactics
0.664,0.0675,150.024,0.0301,0.0559,0.0433,3,0.528,0,267700,-8.475,0.531,1,spotify:track:2V4rGgEprBvv9zbIYEweCu,Photograph,CHPTRS
0.931,0.365,104.01,0.0447,0.000212,0.0,4,0.53,8,198462,-5.224,0.49,1,spotify:track:3Eeo7yd0Emq5GyWdvnGtLe,Boulangerie,Recent Rumors
0.532,0.0983,82.013,0.123,0.505,0.000257,4,0.763,4,205247,-10.931,0.517,0,spotify:track:5of3JBk08zfK8sMe6OzN8a,Here Before,Coyote Island
0.758,0.33,147.017,0.0371,0.0229,0.0,4,0.526,7,206467,-5.657,0.392,1,spotify:track:7dqoINEYGfp7TB10RyirGm,Shut My Mouth,The Valla
0.916,0.249,150.049,0.0512,0.00291,1.21e-06,4,0.544,1,218309,-4.12,0.757,1,spotify:track:3DjF9NuFn1gvdyBLuQ1pvS,Late Night Lost Love,Paris Youth Foundation
0.906,0.0773,112.996,0.0381,0.0434,0.32,4,0.569,7,226800,-4.913,0.598,1,spotify:track:549tC7fclU9wH6lwvPWQAE,YKB,Family of Things
0.798,0.0844,148.042,0.0526,0.000571,3.12e-05,4,0.468,2,212997,-6.842,0.506,1,spotify:track:42E5yNJUM7pCcmZPCkgIS8,Home,The Forever
0.833,0.117,131.044,0.0348,0.000305,0.000998,4,0.663,11,227450,-6.565,0.894,0,spotify:track:5tWgRs2TRnQIM0UW76fJCT,Whispers,Shuffalo
0.672,0.103,116.979,0.0331,0.00101,0.0209,4,0.637,9,233965,-9.262,0.525,0,spotify:track:4UhCJZx9wNZXiF46f8B9hU,Shake Me,RAFFER
0.615,0.215,95.976,0.0248,0.00856,0.0,4,0.538,0,192054,-5.611,0.527,1,spotify:track:4cun2oHglFrify7GtOAi8I,Trucks,Spacey Jane
0.556,0.0697,165.379,0.063,0.0995,0.0101,4,0.478,6,188188,-4.786,0.525,1,spotify:track:69fBIFQ3PrnlyyNiZQvJm8,How Long?,The King's Parade
0.733,0.0825,147.33,0.0375,0.299,0.00159,4,0.352,2,216695,-5.802,0.62,1,spotify:track:4scziA4ZiuASOt7BpulseR,Get Yourself Together,Sunflower
0.775,0.0953,160.063,0.0561,0.00717,0.0,4,0.465,9,239258,-7.235,0.452,1,spotify:track:7KGt0jUdJMg3UrRcgRoxbm,Live for Today,Demons Of Ruby Mae
0.812,0.12,146.031,0.0422,0.0297,0.00737,4,0.518,4,175890,-7.351,0.63,1,spotify:track:5l3Xh5cMmlhWK6xduvWQCN,Friendz,Juniper Park
0.373,0.111,103.839,0.0282,0.604,0.0131,1,0.539,2,255915,-11.417,0.245,1,spotify:track:2VdpJoaNdE2XvGEwgcfag0,This Old Car,lighthearted
0.412,0.114,131.978,0.0294,0.444,0.274,4,0.549,5,280000,-11.795,0.149,1,spotify:track:0Ufgmg4fFEOnMtPLL2vMjN,Home,A Boy and His Kite
0.757,0.21,188.041,0.0644,0.356,0.000883,3,0.253,11,246027,-6.878,0.532,1,spotify:track:0WK392numZ1jgdPxVyRHYC,TV,Lewis Del Mar
0.332,0.1,137.203,0.0352,0.783,0.0,4,0.608,1,238547,-7.807,0.171,0,spotify:track:104EgVqqJhtgyM6IJ8ttnB,Feet in the Water,Klondike
0.393,0.109,147.904,0.0328,0.925,0.0917,4,0.523,8,194786,-12.533,0.298,1,spotify:track:4QVjQ9TwcZlTZuE2DrKfGA,feel it all,sød ven
0.377,0.129,94.944,0.0333,0.918,0.0359,4,0.545,2,291474,-14.976,0.431,1,spotify:track:1GrGjdBj3VeSm2deNGE6Pm,Take It Slow - Organic Edit,Michael Lane
0.21,0.106,84.936,0.0305,0.962,0.0016,4,0.43,5,198353,-11.63,0.278,1,spotify:track:16gv4yjLpmotSJKxxEjabN,Bulletproof,Boundary Run
0.439,0.114,139.953,0.0339,0.923,0.381,4,0.434,7,239189,-13.647,0.355,1,spotify:track:6AO5cUpTORr2uS732YyMA8,Take You Home,Aaron Espe
0.14,0.106,95.329,0.031,0.882,0.000891,4,0.325,10,215640,-16.037,0.257,1,spotify:track:43DNweyWaLkrYBoP3bTTnj,Purple Horizon,Canyon City
0.138,0.0841,81.37,0.0405,0.884,0.05,4,0.494,7,199505,-22.142,0.178,1,spotify:track:3cYu4mmxV188GndMGIEMq1,Carried Away,Lauren Preuss
0.566,0.364,80.735,0.0316,0.352,1.86e-05,4,0.39,4,240213,-7.517,0.121,1,spotify:track:0efY5zp7jCVSIBSTfsLtWi,Run the Other Way,Austin Ward
0.215,0.139,90.162,0.0334,0.915,0.00231,3,0.368,0,205500,-13.021,0.17,1,spotify:track:5Iu9XXdr9I9eKCPIveXW0q,Sangre de Cristo,Vian Izak
0.65,0.11,148.146,0.0479,0.87,0.000691,4,0.561,10,219438,-9.734,0.525,1,spotify:track:2u1BaADzM0Db3OEEkjSqzj,Doubt of My Mind,Vikki Gilmore
0.319,0.0971,142.009,0.0273,0.754,1.51e-05,4,0.446,8,258375,-9.778,0.117,1,spotify:track:4f9m7v3Y89bwrAb9bFYshA,Colour,Arbour Season
0.308,0.106,146.963,0.0277,0.901,0.00424,3,0.453,0,272415,-12.403,0.308,1,spotify:track:1ayDHWZu41PwFSfPfKvHu6,Heading Nowhere,Simon Alexander
0.479,0.0654,134.006,0.0516,0.315,0.000181,4,0.6,2,228088,-12.277,0.0354,1,spotify:track:3c0RZ5FAGTJ4wBW2kB9vYU,Autumn Wind,Bookie Baker
0.297,0.106,122.997,0.0318,0.803,0.899,4,0.523,0,242073,-16.889,0.112,1,spotify:track:0fP9g5M7kMNUMosaMuMsVW,Pack Your Bags,Taylor Armstrong
0.109,0.091,125.782,0.037,0.758,1.32e-05,4,0.45,2,268161,-12.647,0.316,1,spotify:track:5sOJbldhulkooMWqZ40tgO,Good Year,Sam Lynch
0.552,0.175,171.821,0.0441,0.622,4.54e-06,4,0.515,4,283090,-10.656,0.345,0,spotify:track:3B1PZs6gLyCsxEH5ZYIdJi,Red N' Magic,Land of Trees
0.256,0.106,109.323,0.034,0.896,0.00324,4,0.302,9,207491,-16.224,0.168,1,spotify:track:5Uyl6xTjyAJGKzDLSMqUrx,Crashing Down,Tayrn
0.18,0.114,110.013,0.0356,0.908,0.000625,4,0.47,10,186000,-14.428,0.499,1,spotify:track:6TJYvab3C4Tg4sVKlIA6k5,The Wolves at My Door,Nanuk
0.714,0.11,115.925,0.0493,0.328,0.125,4,0.64,4,182795,-11.936,0.54,0,spotify:track:2A6IKKrRxLb8XEFAMLqC1z,Homesick,Nick Kingswell
0.534,0.101,109.955,0.034,0.224,0.00326,4,0.544,9,229947,-10.82,0.117,1,spotify:track:4BfGhFqGXFioYan8UxzWc6,Hey Mister,RedFox
0.574,0.117,114.112,0.0353,0.244,0.892,4,0.392,7,291787,-10.83,0.198,0,spotify:track:2cF62Nr9ER8APtX6a66uHn,Gemini Rising,Siiga
0.397,0.11,115.943,0.0417,0.966,0.875,4,0.618,8,215165,-14.325,0.498,1,spotify:track:0oKScUD7KBtyRvUjFNUWhI,Give Me Light - Acoustic,Marti West
0.362,0.109,135.883,0.0289,0.741,4.99e-05,4,0.594,7,256765,-13.08,0.246,1,spotify:track:3fy85GJH8LXsgxHS18dLq2,Come Clean,Mia Myself & I
0.278,0.127,125.152,0.0311,0.895,0.00667,4,0.599,10,207601,-12.787,0.08,1,spotify:track:1LsjESu7fchmQrPgagZPgC,We're Almost Home,John Lingard
0.453,0.0993,110.06,0.0283,0.207,0.792,4,0.409,2,239717,-9.563,0.075,1,spotify:track:0khnspdWWAZJZ0PpK2gpaZ,Come Back (Just to See),Paper Lights
0.333,0.113,125.013,0.0312,0.69,0.00555,4,0.616,5,312500,-13.9,0.36,1,spotify:track:4pOFqbCJgyOSbs0nIXyxUD,Autumn,Madrona Drive
0.402,0.652,99.874,0.0322,0.442,0.087,4,0.408,10,240209,-13.68,0.188,1,spotify:track:0QnzncoRNNbjmwM6S1kY8l,The Silent Patient,Anthony Lazaro
0.635,0.126,94.0,0.0253,0.00648,0.00508,4,0.5,10,274013,-7.53,0.276,1,spotify:track:4lSMKPkbZOAYPw3zxJ2eAF,you!,LANY
0.258,0.143,80.594,0.048,0.831,0.0,5,0.436,2,132891,-9.917,0.299,1,spotify:track:6PvnzaelN6QKkn7uHpMRyv,End of the World,Travis James
0.583,0.0697,88.038,0.0402,0.0983,1.53e-05,4,0.511,6,205068,-8.375,0.343,0,spotify:track:3Xm2EcPTb03UAuauxhK2I0,Feel It,Luca Fogale
0.425,0.083,90.944,0.0268,0.562,0.153,4,0.395,2,206042,-11.332,0.124,1,spotify:track:0OyDccJVss8eYJcJF9dCSa,Civilized,Voyageur
0.707,0.113,161.008,0.0798,0.618,5.73e-05,4,0.563,6,310307,-10.829,0.581,0,spotify:track:0VTTE85F7sxvCKPDg8UDLQ,Freeway,Daniel Blake
0.423,0.115,140.054,0.0516,0.798,0.0,4,0.65,0,161277,-8.773,0.419,0,spotify:track:1i3FQ91VJpJZ7W5WgD2Daa,Thin Mints,Evan Crommett
