valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release date,speechiness,tempo
0.531,2023,0.0103,"['Gucci Mane', 'Kodak Black']",0.818,214594,0.526,True,0UMqDSXk4xvoCNRrIEPf7T,0,1,0.146,-8.078,1,King Snipe,73,2023-01-13,0.277,125.061
0.34,2023,0.166,['Melanie Martinez'],0.63,306932,0.606,True,0hSE8bQYBYieW1p9jSK6gm,4.91e-05,2,0.328,-7.157,1,NYMPHOLOGY,71,2023-04-05,0.0526,120.186
0.791,2023,0.179,['TOMORROW X TOGETHER'],0.9,157262,0.725,False,0f0SbtoKGe41cX5LzlnX6X,0.00101,5,0.0791,-6.213,0,Tinnitus (Wanna be a rock),81,2023-01-27,0.135,100.015
0.884,2023,0.401,"['Abraham Vazquez', 'Tony Aguirre']",0.733,159684,0.777,True,3TrePR8cFXMlMvlLD9lapD,0,4,0.0422,-6.091,1,Uno mas Uno Igual a Zero,81,2023-03-10,0.0385,157.962
0.168,2023,0.283,['Jimin'],0.593,211251,0.446,False,5Hfnps0jaWFpYg55WOPexG,0,0,0.119,-7.776,0,Alone,83,2023-03-24,0.0266,102.057
0.581,2023,0.731,['Melanie Martinez'],0.483,284771,0.412,True,6b6lS6QFGPzJl4bZF8cFvG,0.00245,8,0.403,-10.038,0,TUNNEL VISION,71,2023-04-05,0.0441,180.111
0.557,2023,0.719,['Melanie Martinez'],0.74,200696,0.449,True,0ZwAVBeZOQSHsugnvVKDFo,4.46e-06,5,0.11,-9.392,0,THE CONTORTIONIST,71,2023-04-05,0.0449,119.964
0.536,2023,0.0248,"['KAYTRAMINÉ', 'Aminé', 'KAYTRANADA', 'Pharrell Williams']",0.83,190373,0.695,True,3CblJq8QQQ0bb7vwJu8c3v,0.0755,6,0.0573,-9.445,0,4EVA (feat. Pharrell Williams),77,2023-04-07,0.0716,112.046
0.362,2023,0.376,['Bailey Zimmerman'],0.455,232895,0.721,False,47ckAjwHu73FP7DKZHyyRX,2.37e-06,5,0.116,-6.421,1,Fix'n To Break,72,2023-02-10,0.0269,152.031
0.448,2023,0.105,['Melanie Martinez'],0.362,306656,0.545,False,1y56hd5fCuL5jCjjbRyGMN,9.97e-06,1,0.288,-8.962,1,DEATH,71,2023-04-05,0.0665,181.895
0.269,2023,0.16,['Luke Combs'],0.511,233667,0.6,False,24Z0qiHUR9cTB4UfGUqCnj,5.25e-06,2,0.114,-5.699,1,Growin' Up and Gettin' Old,74,2023-03-24,0.0268,146.051
0.72,2023,0.00417,['Morgan Wallen'],0.563,187047,0.851,False,62L9AbfPmUm8gV578rxC51,0.00113,8,0.147,-3.798,1,Everything I Love,72,2023-01-31,0.026,103.996
0.698,2023,0.00475,['Morgan Wallen'],0.566,187047,0.845,False,0cv6mTbrqr8vxGC31NjKtM,0.000822,8,0.148,-3.817,1,Everything I Love,72,2023-01-31,0.0265,103.97
0.134,2023,0.652,"['Dove Cameron', 'Khalid']",0.494,184963,0.348,False,2Y67qsABsPKMrvCxPCzL6r,1.07e-05,9,0.0859,-9.791,0,We Go Down Together (with Khalid),78,2023-02-10,0.03,104.923
0.667,2023,0.194,"['Cordae', 'Anderson .Paak']",0.603,152372,0.546,True,6clDsO8HwhHEgJDDp88VdL,2.68e-06,4,0.0783,-7.525,0,Two Tens (feat. Anderson .Paak),75,2023-01-25,0.35,87.99
0.524,2023,0.076,"['Miley Cyrus', 'Sia']",0.548,136947,0.779,True,1S1WWTuydW6zljNeHOpZXe,0.000494,7,0.19,-4.737,1,Muddy Feet (feat. Sia),78,2023-03-10,0.109,172.083
0.488,2023,0.000369,['Luke Combs'],0.52,218173,0.962,False,5gy5oMthJa807ihJik4U3O,0,1,0.33,-5.506,0,Hannah Ford Road,74,2023-03-24,0.0827,131.068
0.236,2023,0.378,['Hozier'],0.492,213773,0.513,False,64IcRXZ9TzOOqyse3EPA3Y,0,9,0.0777,-8.614,0,All Things End,71,2023-03-17,0.0449,74.883
0.289,2023,0.16,"['YoungBoy Never Broke Again', 'Mariah the Scientist']",0.517,150372,0.555,True,1yyxNlDxQoznmaACLwbbmK,0,11,0.164,-6.799,0,Rear View (feat. Mariah The Scientist),62,2023-04-14,0.102,81.754
0.341,2023,0.187,['Luke Combs'],0.625,203440,0.832,False,6LuooOeUu4NOjkVOiT5CdS,0,6,0.0913,-5.127,1,Still,73,2023-03-24,0.0563,106.971
0.484,2023,0.689,['Daniel Caesar'],0.601,216524,0.481,False,4AwJSk491AvHk2AAJReGzZ,0.0033,7,0.109,-8.366,0,Let Me Go,75,2023-02-10,0.0634,152.994
0.337,2023,0.0235,['Odetari'],0.504,110511,0.91,False,23bkmqAXxuId9FaUJvrP29,4.16e-06,11,0.175,-3.736,1,NARCISSISTIC PERSONALITY DISORDER,75,2023-04-01,0.332,151.657
0.194,2023,0.215,['Sam Hunt'],0.552,182707,0.774,False,2E0bqoMlIb2xmFyZHRjtzK,0,10,0.126,-3.685,1,Outskirts,72,2023-03-10,0.0401,75.07
0.212,2023,0.742,['Melanie Martinez'],0.616,267441,0.198,False,7i4d3U00ZP4EsQrRGt2Ul1,0,9,0.117,-12.619,0,LIGHT SHOWER,70,2023-04-05,0.0293,78.917
0.101,2023,0.434,['Melanie Martinez'],0.679,163278,0.458,False,7MHGAXUgPQdVvMyvZaCf8q,0.00386,2,0.0663,-12.03,1,FAERIE SOIRÉE,70,2023-04-05,0.0612,107.935
0.265,2023,0.0911,['aespa'],0.586,149719,0.816,False,1o844wI52S3TjXGBwvGcc7,2.81e-06,7,0.235,-6.331,1,Hold On Tight,82,2023-03-30,0.283,119.8
0.211,2023,0.725,"['Kali Uchis', 'Omar Apollo']",0.583,150700,0.544,False,6V91Cctseyb8yz67YQMDw3,0,0,0.585,-11.024,1,Worth the Wait (feat. Omar Apollo),74,2023-03-03,0.228,155.9
0.322,2023,0.142,['Melanie Martinez'],0.587,328943,0.753,False,6ibZ3C1WXz5CzFYO7qaFS5,2.38e-06,11,0.331,-8.874,0,BATTLE OF THE LARYNX,69,2023-04-05,0.0527,93.983
0.588,2023,0.00265,['Miley Cyrus'],0.642,246307,0.715,False,00Ga884hbpVvCNyeQdle1U,0,8,0.094,-5.711,1,Violet Chemistry,77,2023-03-10,0.0385,119.938
0.415,2023,0.012,"['Joyner Lucas', 'Future']",0.811,196569,0.471,True,0B0Xu2ih8fWpcwyxAt1c7m,0,1,0.0951,-7.125,0,Blackout,75,2023-04-07,0.32,152.094
0.65,2023,0.434,['Beyoncé'],0.66,249407,0.688,True,7eQpbVg3tjHmtdOlAHxaTr,0,7,0.489,-6.34,1,CUFF IT - WETTER REMIX,74,2023-02-08,0.0564,118.05
0.634,2023,0.603,['Melanie Martinez'],0.661,183975,0.235,False,77wA2WR0WudvUTzeBGYh3d,0.000928,7,0.562,-10.68,0,SPIDER WEB,69,2023-04-05,0.0639,109.867
0.37,2023,0.00232,['Yeat'],0.731,230453,0.532,True,0r9ZhD7QEbIAcvfhDkIsdV,0,9,0.18,-9.815,0,Bëttr 0ff,74,2023-02-24,0.0742,124.948
0.266,2023,0.0171,['Quavo'],0.752,134667,0.687,True,0oWL7FTlaA1YtsRRuiF4Xs,0,1,0.127,-5.801,0,Honey Bun,74,2023-03-31,0.095,151.974
0.605,2023,0.206,"['Danny Towers', 'DJ Scheme', 'Ski Mask The Slump God', 'Luh Tyler']",0.501,223708,0.655,True,1UFCw2ZU50ZXdjHUtKg9mp,0,1,0.1,-9.482,1,Florida Water (feat. Luh Tyler),71,2023-02-10,0.596,79.797
0.439,2023,0.539,"['Ovy On The Drums', 'Peso Pluma']",0.664,167988,0.529,True,1mF6RkY7x1KsDBZS6cV5f1,5.28e-05,2,0.0697,-6.149,1,EL HECHIZO,81,2023-03-09,0.0392,148.12
0.476,2023,0.417,"['Rauw Alejandro', 'Subelo NEO']",0.739,186723,0.682,True,5S8i9p2xS8M8pFqfZMbMzI,3.95e-05,9,0.105,-5.121,0,RON COLA,81,2023-01-24,0.0972,94.048
0.435,2023,0.0662,['The Kid LAROI'],0.595,170388,0.823,True,0zotwiNo16aaUg76C4Fgl5,0,7,0.569,-6.448,1,I GUESS IT'S LOVE?,76,2023-02-24,0.0566,155.005
0.555,2023,0.282,"['Lil Wayne', 'DMX']",0.509,180359,0.78,True,2ehLKvUsJq3EUAPpvT5GOM,0,1,0.111,-4.793,1,Kant Nobody (feat. DMX),73,2023-02-23,0.347,175.276
0.569,2023,0.151,"['So!YoON!', 'RM']",0.608,242200,0.692,False,5YSkDxmHvzSDWTu4MaEtfa,0,9,0.173,-3.182,0,Smoke Sprite (feat. RM of BTS),84,2023-03-14,0.0441,131.972
0.594,2023,0.00982,['Luke Combs'],0.625,245707,0.835,False,5WxQEQJtrOYzobMBTsdPBb,2.86e-05,6,0.173,-4.964,1,See Me Now,73,2023-03-24,0.0295,141.972
0.872,2023,0.00413,['Cole Swindell'],0.593,182893,0.918,False,3lg4wfPFpFLapRp2SiQQGd,0,9,0.387,-2.985,1,Drinkaby,71,2023-01-27,0.0671,123.941
0.0395,2023,0.625,['Lana Del Rey'],0.382,353277,0.366,True,79wgotDiVZml9PiTtNtYBA,0.107,9,0.112,-12.146,0,Taco Truck x VB,77,2023-03-24,0.0591,157.862
0.208,2023,0.00112,"['Rauw Alejandro', 'Baby Rasta']",0.857,190654,0.829,True,4UGqAW9i7NtE5mW9xzm6yk,0.015,0,0.255,-0.484,1,PUNTO 40,80,2023-01-24,0.0842,106.993
0.732,2023,0.00257,['Daisy Jones & The Six'],0.62,204215,0.904,False,6Mhgvrv4zd82FrCeuASW44,5.77e-06,9,0.184,-4.221,0,Let Me Down Easy,76,2023-03-02,0.208,136.936
0.409,2023,0.537,['Gracie Abrams'],0.653,245629,0.575,False,5FGDtm3MXJe8LikBkOJnOQ,7.9e-05,5,0.121,-8.95,0,I know it won't work,75,2023-02-24,0.0594,119.888
0.227,2023,0.867,['Melanie Martinez'],0.666,152058,0.351,True,3eRKfT1c4Y19QG7dno62R1,1.39e-06,2,0.133,-9.386,1,MOON CYCLE,68,2023-04-05,0.0633,154.968
0.368,2023,0.0783,"['Gabito Ballesteros', 'Junior H']",0.646,177667,0.532,False,49lbKqbCI8SmJfW64OYXGZ,2.97e-06,8,0.359,-7.434,1,Ya Corazón,82,2023-03-03,0.0254,89.942
0.308,2023,0.575,['Melanie Martinez'],0.793,211770,0.55,False,0qjRMtmN2r1zAVib5drscb,0.000895,8,0.099,-8.839,1,WOMB,68,2023-04-05,0.0497,121.977
0.0638,2023,0.645,['Melanie Martinez'],0.319,200734,0.202,False,3pKoeYvCMKWYaGTioRIJav,0,10,0.254,-11.653,0,LEECHES,68,2023-04-05,0.0307,140.302
0.397,2023,0.000552,['Demi Lovato'],0.403,239011,0.928,False,6qgwX7o1fYLwbikNrddmFo,0,8,0.336,-3.061,1,Heart Attack - Rock Version,78,2023-03-24,0.275,174.132
0.281,2023,0.825,['JVKE'],0.602,172326,0.493,False,38tKvVe3iURKRFm5X50zLZ,0,5,0.364,-5.695,1,this is what losing someone feels like,76,2023-03-17,0.0443,128.577
0.425,2023,0.0324,['Dalton Dover'],0.484,211533,0.864,False,2Iu5OBDudGv5B0qfKKKbGm,0,3,0.0926,-4.593,1,Giving Up On That,71,2023-02-17,0.0467,137.989
0.505,2023,0.26,"['Maluma', 'Anuel AA']",0.885,232222,0.698,True,1mW1e6QAGPnhMbJoDTCLS3,0.000114,7,0.0528,-3.338,1,"Diablo, Qué Chimba",81,2023-03-23,0.0664,108.032
0.603,2023,0.162,['Ice Spice'],0.737,106667,0.653,True,4RsqpFi9rvEfjtMywsOYkQ,1.65e-06,8,0.0803,-5.463,1,Bikini Bottom,75,2023-01-20,0.205,161.888
0.399,2023,0.682,['Jordan Davis'],0.549,175227,0.608,False,39OclE5hZematADrdfaWvE,0,5,0.0966,-8.253,1,Next Thing You Know,72,2023-02-17,0.0481,78.534
0.227,2023,0.867,['Melanie Martinez'],0.666,152058,0.351,True,5G2lzixjOkTGD9Cc3kelXQ,1.39e-06,2,0.133,-9.386,1,MOON CYCLE,74,2023-03-31,0.0633,154.968
0.363,2023,0.00905,['Lovejoy'],0.517,226077,0.891,True,21rYCEejlfM0LYRlfzxGeM,0.0245,0,0.0654,-6.749,0,Call Me What You Like,76,2023-02-10,0.101,152.007
0.564,2023,0.115,['Jimin'],0.585,200930,0.815,True,1fpj1CJPxY3YvN3AMAEYvt,0,0,0.124,-4.165,0,Set Me Free Pt.2,83,2023-03-24,0.0565,132.09
0.53,2023,0.813,['Omar Apollo'],0.548,209188,0.456,False,31Wlc9ZnraX3JxrvMg9e8H,0.00464,9,0.122,-5.979,1,3 Boys,73,2023-02-17,0.0703,173.839
0.772,2023,0.336,['Miley Cyrus'],0.657,239573,0.784,False,0lJrPatloYarTbsKciShJu,0.000671,8,0.673,-6.374,1,Island,77,2023-03-10,0.0422,81.975
0.358,2023,0.522,['Daniel Caesar'],0.714,227664,0.407,True,6q4yusLwjDYEcF6jXHdt7J,0.00618,11,0.128,-6.806,1,Do You Like Me?,74,2023-01-27,0.0422,76.978
0.927,2023,0.17,"['Rauw Alejandro', 'Playero']",0.795,181622,0.958,True,6J3kt4eAqRffh5lBuHJJSO,1.34e-06,7,0.251,-1.674,1,DE CAROLINA,79,2023-01-24,0.116,110.977
0.821,2023,0.000305,['Fall Out Boy'],0.646,215601,0.798,False,7u2nN6yhi4SfFyMHLE032Q,9.84e-05,4,0.0922,-5.283,0,Hold Me Like a Grudge,74,2023-03-24,0.0767,113.959
0.0799,2023,0.871,"['Lana Del Rey', 'Jon Batiste']",0.343,314520,0.142,False,3MlEryrxCKZkcfX18ZLX96,0.0103,11,0.0915,-16.432,0,Candy Necklace (feat. Jon Batiste),78,2023-03-24,0.0395,116.295
0.576,2023,0.000163,['kurffew'],0.372,121296,0.865,False,6RKeESxpM58GCfR5eRdfzY,0.922,2,0.141,-6.054,0,i dont wna cry (haste),74,2023-01-14,0.108,194.417
0.705,2023,0.129,['Megan Moroney'],0.573,181067,0.795,False,7Fh8xCGwV1QHuhBPKu1i4m,1.78e-05,10,0.186,-5.561,1,I'm Not Pretty,70,2023-02-10,0.0558,128.101
0.507,2023,0.0187,['Kali'],0.823,139326,0.388,True,7sliFe6W30tPBPh6dvZsIH,0,1,0.0876,-10.867,1,Area Codes,71,2023-03-17,0.491,154.569
0.811,2023,0.0134,['Carrie Underwood'],0.563,177400,0.755,False,1xdsRkWxWWUkKhh9hRtfYp,0,5,0.399,-4.504,1,Out Of That Truck,71,2023-03-10,0.0253,92.988
0.419,2023,0.0649,"['Kali Uchis', 'Summer Walker']",0.639,265889,0.641,True,0vQffWKfl0JyRqtdoZINEM,1.58e-05,8,0.137,-6.798,0,Deserve Me (with Summer Walker),73,2023-03-03,0.0344,111.017
0.394,2023,0.566,['Luke Combs'],0.56,185467,0.589,False,5inIeRExNFzOuqaYU7tpT9,0,11,0.124,-6.849,1,Back 40 Back,72,2023-03-24,0.0308,82.026
0.502,2023,0.122,"['YoungBoy Never Broke Again', 'Nicki Minaj']",0.722,158971,0.629,False,7KGguWQGKKkymikVebqQN1,0,8,0.231,-7.295,0,WTF (feat. Nicki Minaj),51,2023-04-07,0.435,159.949
0.428,2023,0.074,"['Internet Money', 'Roddy Ricch', 'Kodak Black']",0.517,173379,0.571,True,7qAwnjc2qPbpK1gB4VRwXW,0,1,0.0982,-7.502,0,I Remember (feat. Roddy Ricch & Kodak Black),73,2023-03-24,0.124,144.745
0.325,2023,0.127,['Jonas Brothers'],0.371,118994,0.714,False,4l61TlfmTwxt7PdzEe28rz,0,5,0.12,-5.455,0,Wings,77,2023-02-24,0.145,181.367
0.0562,2023,0.805,['Lana Del Rey'],0.457,285051,0.343,True,0HEzuLLojblUOaUSdmJ9gl,0.0182,0,0.12,-9.387,1,Did you know that there's a tunnel under Ocean Blvd,78,2023-03-24,0.0305,119.94
0.216,2023,0.0258,['Warren Zeiders'],0.518,218160,0.557,False,2gT2iF1YK5r54A2PDEXVv8,2.46e-06,1,0.156,-4.839,1,Pretty Little Poison,71,2023-03-17,0.0332,111.865
0.225,2023,0.13,"['YoungBoy Never Broke Again', 'Mariah the Scientist']",0.598,150372,0.533,False,6ef7lmf4mqV7OPyLiTaqq1,0,11,0.162,-6.881,0,Rear View (feat. Mariah The Scientist),45,2023-04-14,0.107,83.046
0.729,2023,0.468,"['KAROL G', 'Bad Gyal', 'Sean Paul']",0.876,236587,0.64,False,3mFNc5EQn30irR983Wg9OD,0,6,0.143,-5.264,1,KÁRMIKA,81,2023-02-24,0.392,97.169
0.23,2023,0.277,"['HARDY', 'Lainey Wilson']",0.534,277660,0.466,False,49GYvCcvMQq1SY3f7Y347h,0,6,0.0979,-6.98,1,wait in the truck (feat. Lainey Wilson),70,2023-01-20,0.0272,140.0
0.414,2023,0.805,['Kali Uchis'],0.56,155083,0.395,False,128I36bDgYHU9l2QcgEGcd,0.00264,2,0.102,-11.236,0,Love Between...,73,2023-03-03,0.0542,130.782
0.629,2023,0.0362,['Kali Uchis'],0.635,155407,0.748,False,0wzCQjc8JRa39ej1TFkAFt,3.33e-06,2,0.0755,-5.458,0,Endlessly,74,2023-03-03,0.0597,82.016
0.47,2023,0.0136,['Beach Weather'],0.57,196784,0.842,False,7MlDNspYwfqnHxORufupwq,0.00876,4,0.524,-5.085,0,"Sex, Drugs, Etc.",78,2023-03-03,0.0381,143.975
0.501,2023,0.0145,"['Skrillex', 'Missy Elliott', 'Mr. Oizo']",0.889,126774,0.6,False,4wteGC0HtLeZWjDcczc4Pw,0,9,0.08,-10.603,1,RATATA,76,2023-02-17,0.144,123.978
0.78,2023,0.473,"['Victoria Monét', 'Bryson Tiller']",0.731,90111,0.423,False,0wOtc2nY3NOohp4xSwOyTN,0.000413,6,0.129,-10.147,1,We Might Even Be Falling In Love (Duet) - Spotify Singles,74,2023-02-14,0.0784,76.964
0.598,2023,0.0721,['Lil Mabu'],0.783,99000,0.43,False,1K0gaqpmv9pWtIWZl4EcAG,0,5,0.133,-10.595,0,On The Radar Freestyle,72,2023-01-20,0.398,147.198
0.96,2023,0.176,"['Taiu', 'Milo j']",0.838,128677,0.708,False,7MVIfkyzuUmQ716j8U7yGR,0,5,0.343,-4.668,0,Rara Vez,92,2023-02-08,0.166,119.984
0.563,2023,0.000342,['Fresh X Reckless'],0.606,131625,0.805,True,5udNN5hwk870U9dk7a0nHe,0,9,0.143,-5.952,1,Blicky,73,2023-01-11,0.0505,155.065
0.721,2023,0.0659,"['MK', 'Dom Dolla']",0.925,181365,0.561,False,5mKiwDDrwG22qKKVL6JZqF,0.0271,3,0.152,-8.675,1,Rhyme Dust,70,2023-02-24,0.176,128.034
0.562,2023,0.228,"['Grupo Frontera', 'Bad Bunny']",0.569,194563,0.724,False,6pD0ufEQq0xdHSsRbg9LBK,0,6,0.27,-4.076,0,un x100to,85,2023-04-17,0.0474,83.118
0.923,2023,0.0299,"['Natanael Cano', 'Dan Sanchez']",0.734,165352,0.644,True,0Dn0h4YdPvM4v0HNdgnyeP,0,0,0.208,-5.48,0,Como Es Arriba Es Abajo,82,2023-03-28,0.0366,139.864
0.0638,2023,0.645,['Melanie Martinez'],0.319,200734,0.202,False,62ECJDQPM8WOwUyfW0HNtb,0,10,0.254,-11.653,0,LEECHES,74,2023-03-31,0.0307,140.302
0.411,2023,0.0754,['Luke Combs'],0.601,225693,0.673,False,0V75hy6x3cToema5BdJaj9,0,7,0.248,-5.418,1,Tattoo on a Sunburn,72,2023-03-24,0.027,143.958
0.308,2023,0.575,['Melanie Martinez'],0.793,211770,0.55,False,4HBOtIDftVVu8MdBjsm596,0.000895,8,0.099,-8.839,1,WOMB,74,2023-03-31,0.0497,121.977
0.749,2023,0.194,"['Luis R Conriquez', 'Grupo Frontera']",0.553,180947,0.727,False,3JFoEDgwyiiCr5C9wRhIg4,0,0,0.218,-4.669,1,Dame Un Chance (La Cumbia Bélica),77,2023-03-16,0.057,177.033
0.548,2023,0.011,['Hailee Steinfeld'],0.578,177253,0.867,False,5YbGrhQCpOT4aOTlFgACke,0,4,0.34,-4.317,1,SunKissing,75,2023-03-24,0.0569,143.912
0.85,2023,0.583,['Manuel Turizo'],0.835,162638,0.679,False,3tt9i3Hhzq84dPS8H7iSiJ,1.98e-06,7,0.218,-5.329,0,La Bachata,85,2023-03-17,0.0364,124.98
0.292,2023,0.00264,"['Diplo', 'Kodak Black', 'Koe Wetzel']",0.674,155495,0.753,False,7ndDjjFDzw6Q68TmIzgHep,1.76e-06,3,0.0599,-3.226,1,Wasted (feat. Kodak Black & Koe Wetzel),70,2023-01-13,0.0388,139.99
0.457,2023,0.0169,['Kane Brown'],0.391,170683,0.816,False,2mltIbKkhQqyh8gCzaqxqA,0,2,0.0893,-5.746,0,Bury Me in Georgia - Single Edit,70,2023-03-31,0.066,160.001
0.507,2023,0.16,['Tyler Hubbard'],0.605,189773,0.79,False,0U4iRayct65wsaBMQGiLbg,0,5,0.126,-5.576,1,5 Foot 9,70,2023-01-27,0.0454,105.997
0.232,2023,0.116,['Miley Cyrus'],0.723,193120,0.676,False,1rpfEeYbtYDcnLWSBZBmNH,0.135,6,0.109,-6.266,0,Wildcard,76,2023-03-10,0.0505,109.997
0.686,2023,0.355,"['Christian Nodal', 'TINI']",0.781,197477,0.662,False,40vzZFWG1h60TdZPuxuX3Y,0,0,0.161,-3.825,1,Por el Resto de Tu Vida,82,2023-01-27,0.0336,91.999
0.652,2023,0.00805,['NMIXX'],0.803,188719,0.805,False,3o3bRIOKDwGOdqL9HBUNrO,0,8,0.0641,-4.167,0,Love Me Like This,80,2023-03-20,0.064,97.031
0.356,2023,0.313,['Ian Munsick'],0.51,225053,0.78,False,3GTsEcu7HyKyQiGHNdIl6K,0,3,0.0816,-4.399,1,Dig,70,2023-02-17,0.0391,135.814
0.461,2023,0.0418,"['Marshmello', 'Farruko']",0.755,209136,0.676,False,5OSGdSxtulzlzdPdK2MQJC,0.00176,5,0.204,-7.349,1,Esta Vida,74,2023-04-13,0.0377,123.98
0.382,2023,0.0714,['Don Toliver'],0.328,187613,0.631,True,0eaVIYo2zeOaGJeqZ5TwYz,0,5,0.567,-5.169,0,No Pole,72,2023-02-28,0.0465,85.262
0.451,2023,0.161,['Luke Combs'],0.519,217640,0.682,False,4xXLSKNYTHLN00eZEzbqLr,2.57e-05,8,0.113,-6.284,1,"The Beer, the Band, and the Barstool",72,2023-03-24,0.0321,78.933
0.155,2023,0.0329,['Elle King'],0.537,194427,0.851,False,6DE1vkPkMn2I77360IBb8t,0.00105,4,0.131,-4.591,1,Lucky,70,2023-01-27,0.0443,129.022
0.399,2023,0.0361,['Hozier'],0.441,227747,0.717,False,7KPx2ijBup2MQHMrz6EVSV,1.29e-05,6,0.0705,-6.023,0,Through Me (The Flood),70,2023-03-17,0.111,102.279
0.52,2023,0.137,['Luke Combs'],0.568,207080,0.732,False,4tgKstWpyU8mtWVQp7ojbM,0,8,0.0894,-6.062,1,Take You With Me,72,2023-03-24,0.0309,168.072
0.534,2023,0.564,"['Eladio Carrion', 'Myke Towers']",0.469,240000,0.639,True,3qXZqXGniqNt3PK2CBSZgM,0,10,0.11,-5.381,0,Si La Calle Llama - Remix,87,2023-03-17,0.32,172.37
0.437,2023,0.0149,['Luke Combs'],0.583,218533,0.658,False,5epEhWhXug9oAjJZVgIMVS,0,2,0.374,-6.62,1,Joe,71,2023-02-24,0.0296,76.004
0.132,2023,0.027,['Kali Uchis'],0.397,212967,0.537,False,5lrG8pjDvOJA8MdZB4YcfY,9.51e-06,6,0.276,-6.107,0,Moral Conscience,72,2023-03-03,0.0327,141.502
0.763,2023,0.00751,['Daisy Jones & The Six'],0.436,294741,0.944,False,0xPgZjm0ZV4JN6uKLDAH6O,0.000888,9,0.0811,-2.662,0,The River,76,2023-03-02,0.0612,145.081
0.957,2023,0.249,['Quevedo'],0.724,160909,0.631,False,0Iozrbed8spxoBnmtBMshO,0,4,0.213,-4.42,0,WANDA,88,2023-01-20,0.0686,176.076
0.578,2023,0.0412,"['$uicideboy$', 'Shakewell']",0.871,243200,0.66,True,1vjon7jtpF5usLV2CVxtsw,3.08e-06,9,0.116,-5.631,0,SHAMELESS $UICIDE,71,2023-02-24,0.198,150.017
0.148,2023,0.037,['Yeat'],0.774,211253,0.577,True,00zk0uua6s2ifh0Nc3ppfW,0.627,2,0.122,-12.132,1,Nun id change,73,2023-02-24,0.107,100.003
0.7,2023,0.666,"['KAROL G', 'Shakira']",0.839,198360,0.65,True,2oMjKuKUEJFuLiVmTq7Vjx,0,4,0.126,-3.38,0,TQG,86,2023-02-23,0.212,90.015
0.108,2023,0.823,['d4vd'],0.475,191494,0.243,False,6m3T4RHAMaSIKUDsxko43y,0,4,0.115,-11.209,1,Placebo Effect,73,2023-02-08,0.0262,61.317
0.291,2023,0.731,['Daniel Caesar'],0.741,154532,0.306,False,0b83L1ToHRiwlpmUAjiCHc,0.0796,5,0.12,-5.836,0,Valentina,70,2023-04-07,0.0398,91.995
0.268,2023,0.0721,['Jhayco'],0.807,195333,0.762,False,79euszUrA1kga1kK5PRmDo,0,8,0.0922,-2.41,1,Cuerpecito,80,2023-03-31,0.0468,106.004
0.723,2023,0.328,"['BIA', 'Timbaland']",0.813,152043,0.636,True,39uEuUEWsAZtozSQRPlf62,0,7,0.129,-6.173,0,I'M THAT BITCH,72,2023-03-24,0.21,140.948
0.343,2023,0.321,"['ILLENIUM', 'JVKE']",0.565,177600,0.697,False,1ENQZlb9iVUnCoN2QtI77e,0,9,0.0926,-4.901,1,With All My Heart,73,2023-03-24,0.0316,99.934
0.709,2023,0.128,['CNML'],0.504,89722,0.47,True,6N21iOdTYgYjDK1AyS0iUW,0,11,0.587,-11.818,1,Sky Like Dreams (SU),77,2023-01-01,0.296,118.676
0.131,2023,0.125,"['$uicideboy$', 'Shakewell']",0.451,123000,0.741,True,5YgVfM7ScWReWeX8l0OU7i,3.93e-05,0,0.186,-5.865,1,Went to Rehab and All I Got Was This Lousy T-Shirt,71,2023-02-24,0.402,205.432
0.41,2023,0.0077,"['boygenius', 'Julien Baker', 'Phoebe Bridgers', 'Lucy Dacus']",0.555,200093,0.606,False,38xXr3MkiKNzNDv4JDJagF,0.0305,7,0.178,-6.9,1,$20,72,2023-03-31,0.0321,117.969
0.753,2023,0.0659,['Khalid'],0.809,164282,0.631,False,42QLP7Z6KvkOV7vYr8RaLD,0.00142,4,0.134,-7.099,1,Softest Touch,76,2023-03-31,0.0423,107.05
0.541,2023,0.442,['Kali Uchis'],0.632,209063,0.469,False,6TRjT37UyRUVrGg3gTlIqb,0.000132,10,0.124,-8.683,0,All Mine,72,2023-03-03,0.0313,94.347
0.26,2023,0.789,['Jimin'],0.284,130996,0.495,False,2qg2jy3v50RwfV5FAqG3a2,0.835,0,0.0946,-11.74,1,Interlude : Dive,81,2023-03-24,0.0421,86.314
0.489,2023,0.897,"['boygenius', 'Julien Baker', 'Phoebe Bridgers', 'Lucy Dacus']",0.581,214867,0.38,True,693xmBAOD4xwkS4W71W1Jn,0.175,11,0.104,-12.162,1,Emily I'm Sorry,72,2023-03-31,0.0473,135.939
0.5,2023,0.207,"['Victoria Monét', 'Lucky Daye']",0.803,186157,0.387,True,3unpulZnIiKRZ4MCymHfXx,1.98e-06,2,0.217,-5.839,0,Smoke (feat. Lucky Daye),72,2023-03-24,0.0723,136.038
0.627,2023,0.521,['TINI'],0.913,174370,0.584,False,2xVcCDRgG3TrH69TatsUxp,5.36e-05,9,0.307,-5.263,1,Cupido,88,2023-02-14,0.223,119.873
